pair_id,query_id,target_id,query_smiles,target_smiles,query_inchi_formula,target_inchi_formula,query_heavy_atoms_from_formula,target_heavy_atoms_from_formula,selection_source,pred_exact,pred_parent,pred_stereo,pred_tautomer,pred_family
chembl_obvious_negative_0264,1832488,3070760,CC1CC(=O)N(C(C)C(=O)NCc2ccc(Cl)cc2)C1=O,COc1ncccc1-c1cc(N2CCOC[C@H]2C)nc2c(-c3ccn[nH]3)ncc(C)c12,C15H17ClN2O3,C23H24N6O2,21,31,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0265,330009,98703,CCCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,CC[C@H](C)[C@H](NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC(C)=O)C1c2ccccc2CCc2ccccc21)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,C23H30N2O,C50H66N8O8,26,66,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0266,1868380,901288,Cc1[nH]nc2ncc(C(=O)N3CCCC3c3noc(C(C)C)n3)cc12,COc1cccc(Cn2c(=O)n(CCc3ccccc3)c(=O)c3c2c2cc(OC)ccc2n3C)c1,C17H20N6O2,C28H27N3O4,25,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0267,1140569,2258206,CCOC(=O)c1oc2ccc(OC(C)=O)c(CNC(C)=O)c2c1NC(C)=O,Cc1ccc2c(c1)C(=O)N([C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CCN(C[C@H](O)[C@@H](Cc3ccccc3)NC(=O)[C@H](C(C)C)N3C(=O)c4ccc(C)cc4C3=O)CC1)C(C)C)C2=O,C18H20N2O7,C52H62N6O8,27,66,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0268,3068768,335991,CN(C)CCN(Cc1ccc(CO)cc1)C(=S)Nc1cccc2cnccc12,O=C(CCCCC[S+]([O-])c1ccc(Cl)cc1)NO,C22H26N4OS,C12H16ClNO3S,28,18,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0269,2364884,1527405,COP(C)(=O)NCCNc1nonc1/C(=N/O)Nc1cccc(Cl)c1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C13H18ClN6O4P,C45H74O18,25,63,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0270,2263191,940173,Cc1cccc2c1OP(=O)(OC[C@@H]1C=C[C@H](n3cnc4c(=O)[nH]cnc43)O1)OC2,CC(=O)OC[C@@H]1O[C@@H](O/N=C2/C[C@@H](O)[C@@H](O)[C@@H]3[C@@H]4C(=O)N(c5cccc(Oc6ccccc6)c5)C(=O)[C@H]4CC[C@H]23)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,C18H17N4O6P,C38H42N2O15,29,55,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0271,1175465,1778648,CC(C)N/C(=N\C1=NCCN1C(C)C)Nc1ccc(Cl)c(Cl)c1,C[C@H](O)CNc1nccc(-n2ccnc2C(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)n1,C16H23Cl2N5,C24H21ClN6O3,23,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0272,1617134,2791602,CCOC(=O)c1nc(NC(=O)c2ccc(C)cc2)nc2nn(CC(C)(C)C)cc12,COc1c(N2C[C@H]3CCCN(S(=O)(=O)c4ccc(F)cc4)[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,C21H25N5O3,C27H27F2N3O6S,29,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0273,2376850,845456,CCCCOc1cc(Cl)cc(OCCCC)c1/N=N/c1c(O)ccc2ccccc12,c1ccc(Oc2nc3ccccc3n3cccc23)cc1,C24H27ClN2O3,C17H12N2O,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0274,1240270,2908251,Cc1ccccc1-c1c[nH]c(C(O)c2ccc(C(C)(C)C)cc2)n1,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1CC(=O)Nc1cccc2cccnc12,C21H24N2O,C24H18F3N5O3,24,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0275,710862,535390,O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cn1)c1ccccc1,COc1ccc2nc(N=C3NC4(c5ccccc5)NC(=Nc5nc6ccc(OC)cc6[nH]5)NC4(c4ccccc4)N3)[nH]c2c1,C21H14F3N5O,C32H28N10O2,30,44,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0276,3009944,3023902,CC(C)c1c(-c2ccc(CO)cc2)[nH]c2ncnn2c1=O,NC(=O)c1c(-c2cccc(F)c2)nn2c1CN(C(=O)Nc1cc(C(F)(F)F)ccc1Cl)CC2,C15H16N4O2,C21H16ClF4N5O2,21,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0277,106680,3250221,O=C(O)c1ccc(-c2cccc(-c3ccc(C(=O)O)cc3)c2)cc1,CCCCc1nc(=O)c(S(=O)(=O)c2ccc(-c3ccncc3C)cc2)c(O)n1[C@H](C)c1ccc(OC)cc1,C20H14O4,C29H31N3O5S,24,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0278,2688909,3167469,CCCc1cnc(C)nc1N1CCC2(CC1)C(=O)NCCN2C,CC(N(C)C1CCC(C(=O)N2Cc3cccnc3Nc3ccc(N4CCOCC4)cc32)CC1)C(F)(F)F,C17H27N5O,C27H34F3N5O2,23,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0279,753733,1157519,CCC(=O)NC(=S)Nc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)cc1,CO[C@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H](NC(=O)c3ccc4ccccc4c3)[C@H](OCCCc3cccc(CCCO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](OC)[C@H](O)[C@H](O[C@]6(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O6)[C@H]5O)[C@H](O[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@H]4NC(=O)c4ccc5ccccc5c4)c3)O[C@@H]2CO)[C@H](O)[C@@H](O[C@]2(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H]1O,C17H15ClN4O4S,C92H126N4O46,27,142,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0280,3154508,519437,COc1ccc(CNc2nc3nc(C)cc(C4CCCOC4)n3n2)cc1,Cc1cccc(C(=O)Nc2ccc3c(c2)C[C@H](NCc2nccs2)C3)c1-c1ccc(C(F)(F)F)cc1,C19H23N5O2,C28H24F3N3OS,26,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0281,1353926,2086721,COCCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,O=C1/C(=C/c2ccco2)COc2ccccc21,C19H24N8O3,C14H10O3,30,17,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0282,2405761,1422719,COc1ccc(/C=C/C(=O)c2ccc(O)c(O)c2O)cc1,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](O)COC(=O)c1cc(O)c(O)c(O)c1,C16H14O5,C20H18O12,21,32,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0283,1440667,281156,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cccc(Cl)n1,N=C(N)NCCCC(NS(=O)(=O)c1cccc2ccccc12)C(=O)N1CCC(c2ccccc2)CC1,C19H21ClN4O,C27H33N5O3S,25,36,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0284,163508,2509451,Nc1nc(NCC2CCCCC2)c2c(n1)NCC(c1ccc(Cl)cc1)N2,Fc1cccc(-c2cccc(CBr)c2Br)c1,C19H25ClN6,C13H9Br2F,26,16,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0285,1681940,497505,Cc1cc(N/N=C/c2ccc(N(C)C)cc2)c2ccccc2n1,O=C(Nc1ccc(-n2ccccc2=O)cn1)[C@H]1C[C@](O)(c2ccccc2Cl)CN1C(=O)Nc1ccc(Cl)cc1,C19H20N4,C28H23Cl2N5O4,23,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0286,1753723,2002973,CCCCOc1cc(C(=O)N2CCCC2)nn1-c1ccccc1,O=C(Cc1cccc(CN2CCNCC2)c1)Nc1nnc(CCCCc2nnc(NC(=O)Cc3cccc(CN4CCNCC4)c3)s2)s1,C18H23N3O2,C34H44N10O2S2,23,48,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0287,2612142,936184,Cc1cccc(OC2CCN(C(=O)c3cnn4ccccc34)CC2)c1,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)O,C20H21N3O2,C44H61N7O11,25,62,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0288,1438672,2035875,Cc1ncc(CO)c2c(Nc3ccccn3)c(NCCC(=O)OC(C)(C)C)oc12,CCNC(=O)c1c(-c2ccc(Cl)c(Cl)c2)csc1N,C21H26N4O4,C13H12Cl2N2OS,29,19,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0289,786635,2252224,CCCCCC(=O)Nc1cccc(S(=O)(=O)NC2=NCCCCC2)c1,Cc1cc(N=S2(=O)CCC2)cc2ncnc(Nc3ccc(F)cc3O[C@H](C)C(=O)NCCCF)c12,C18H27N3O3S,C24H27F2N5O3S,25,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0290,60818,317048,NC(=O)c1cn(-c2ccc(C(F)(F)F)cc2)c2cc(-c3ccncc3)ccc2c1=O,C=C1C(=O)O[C@@H]2/C=C(/C)CC/C=C(/C)CC[C@@]12O,C22H14F3N3O2,C15H20O3,30,18,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0291,1284136,1274166,Cc1ccc2c(c1)[C@@H]1c3cc(O)c(O)cc3OC[C@H]1NC2,Cc1ccc(Cl)cc1Nc1nc(NC(C)C)nc(N2CCN(CCN(C)C)CC2)n1.Cl,C17H17NO3,C21H33ClN8.ClH,21,31,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0292,2476549,3053811,C[C@@H]1CN(c2snc3ccc(-c4ccc(F)cc4)nc23)C[C@H](C)O1,CC(=O)c1nn(CC(=O)N2[C@H]3C[C@]4(C[C@@H]24)CN(C)C/C=C\COCc2ccc(Br)nc2NC3=O)c2ccc(-c3cnc(C)nc3)cc12,C18H18FN3OS,C34H35BrN8O4,24,47,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0293,2705860,1683933,O=S(=O)(c1cccc2nsnc12)N1CC[C@@H]2COCCN(Cc3cccnc3)[C@@H]2C1,Cc1ccc(/C=N/n2cnc3sc(C)c(C)c3c2=O)o1,C20H23N5O3S2,C14H13N3O2S,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0294,272183,997002,CN(C)CCNC(=O)c1cccc2nc3ccc4c(O)cccc4c3nc12,O=C(OC(c1ccc(NS(=O)(=O)c2ccccc2)cc1)(C(F)(F)F)C(F)(F)F)c1ccc([N+](=O)[O-])cc1,C21H20N4O2,C22H14F6N2O6S,27,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0295,1866386,2911241,Cn1cc(C(=O)N2CCCC(Cc3cccc4ncccc34)C2)cn1,Cc1ccccc1NC(=O)/C=C/c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,C20H22N4O,C28H25Cl2N3O2,25,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0296,1993005,2884323,Cc1ncc(C#Cc2c(C)ncnc2N2CCOCC2)cc1NS(=O)(=O)N1CCCC1,O=C(Nc1nccc(N2CCNCC2)n1)C1CCCC1,C21H26N6O3S,C14H21N5O,31,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0297,1824511,3104658,COc1ccccc1-c1cccc2nc(NC(=O)C3CC3)nn12,Cn1nccc1Nc1nccc(-c2cc3n4c(nnc4c2)C(Oc2cncc(F)c2)CCO3)n1,C17H16N4O2,C22H18FN9O2,23,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0298,942165,2128597,CC(C)C(NS(=O)(=O)c1ccc2c(c1)OCCCO2)C(=O)O,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(OCc3cn(C)cn3)c(C(=O)O)c2)c1,C14H19NO6S,C24H20F3N5O3,22,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0299,2419720,1941161,N#CC(C#N)=NNc1ccccc1Oc1ccc(Cl)cc1Cl,CCCCCCCCCCCCCC[N+](C)(C)CCN(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCCC,C15H8Cl2N4O,C38H84N4,22,42,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0300,2656009,2651025,Cc1ccc2c(c1)N(Cc1ccccc1F)N=C(C(=O)N1CCCCCC1)S2(=O)=O,CCC[C@H](C)C(=O)Nc1ccc(F)c(Cl)c1,C22H24FN3O3S,C12H15ClFNO,30,16,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0301,2632080,3081728,Cc1nc(N)ncc1C(=O)N1CCN(Cc2ccc3c(c2)OCO3)C(=O)C1,Nc1ncnc2c1c(-c1ccc(Oc3c(F)c(F)cc(F)c3F)cc1F)nn2[C@@H]1CCN(C(=O)C(=O)C2CC2)C1,C18H19N5O4,C26H19F5N6O3,27,40,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0302,1864392,3212336,CCn1ncc(S(=O)(=O)N2CCCC3(CC=CNC3=O)C2)c1C,CCn1cc(Nc2cc(-c3ccc4cc(C#N)cnn34)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cn1,C15H22N4O3S,C24H25FN8O2,23,35,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0303,2161496,2837463,C[C@@H]1CN(c2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)C[C@H](C)N1,C#CCOC(=O)[C@]12CC[C@@H](C(=C)C)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)Cc5nccnc5C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,C18H23N9O2,C35H48N2O2,29,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0304,871378,11964,Cc1sc2nc3c(C(=O)N4CCN(c5ccccn5)CC4)cccn3c(=O)c2c1C,COCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,C22H21N5O2S,C28H36N4O7S,30,40,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0305,304086,2294099,CCOC(=O)N1CCC(c2ccccc2)(S(=O)(=O)c2ccc(Cl)cc2)CC1,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC[C@@H](N)CO)C2)c1,C20H22ClNO4S,C30H42FN3O5,27,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0306,3019913,723823,COc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N3CC(CN)C3)n(C)c2=O)cc1,CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1,C23H22FN5O2,C16H14ClNO3,31,21,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0307,1443657,1215345,O=c1[nH]c(=O)c(Cc2cccc(Cl)c2Cl)c([C@H]2CC[C@@H](c3ccccc3)CC2)[nH]1,COc1ccc(C(=O)N/N=C/c2ccccn2)cc1,C23H22Cl2N2O2,C14H13N3O2,29,19,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0308,918237,566296,COc1ccc(C(=O)NNC(=S)NC(=O)c2ccco2)cc1,O=C(CN(CCCNc1ccnc2cc(Cl)ccc12)C(=O)c1cnccn1)C1CCCCC1,C14H13N3O4S,C25H28ClN5O2,22,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0309,2885319,1264196,O=c1c2cc([N+](=O)[O-])ccc2ncn1Cc1ccc(F)cc1,COc1ccc(/C=N/n2c(C)nc3c(cnn3S(=O)(=O)c3ccc(Cl)cc3)c2=O)cc1OC,C15H10FN3O3,C21H18ClN5O5S,22,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0310,866394,260219,O=C(Nc1ccc(Br)cc1F)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1,C[C@H](O)C1=C[C@@H](n2cnc3c(N)nccc32)[C@H](O)[C@@H]1O,C20H14BrFN4O3S2,C13H16N4O3,31,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0311,997997,1072774,Cn1c(=O)[nH]c(=O)c2c1nc(Sc1ccccc1)n2CCc1ccccc1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=S)NCC(C)C)[C@H](C)[C@@H](O)[C@]1(C)O,C20H18N4O2S,C45H86N4O12S,27,62,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0312,2286123,906275,COC(=O)c1sc(N2CCOCC2)cc1OCCc1ccccc1,COc1cccc(-c2cc(C(F)(F)F)n3nc(C(=O)Nc4c(C)n(C)n(-c5ccccc5)c4=O)cc3n2)c1,C18H21NO4S,C26H21F3N6O3,24,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0313,2071768,2322015,COc1ccc(C2=NN3C(=O)C(C)Oc4ccccc4C3C2)cc1,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)cc1Cl)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,C19H18N2O3,C29H26ClF5N2O5S,24,43,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0314,502489,471583,COc1c(O)cc2c(c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@H](C)[C@@H]2O,Cc1nss/c1=N\c1ccccc1,C22H26O7,C9H8N2S2,29,13,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0315,2036873,3087709,Cc1nc2nc(CCc3nc(-c4ccccc4)cn3C)nn2c(C)c1C,CC(C)c1ncccc1-c1ncc2[nH]c(=O)n([C@@H](C)c3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,C20H22N6,C26H24F3N7O,26,37,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0316,2295094,398802,COc1cccc(NC(C(=O)c2c[nH]c3ccccc23)c2ccco2)c1,CC(C)N1C(=O)[C@H](NC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)N=C(c2ccccc2)c2ccccc21,C21H18N2O3,C32H34N6O3,26,41,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0317,1001986,1442660,Cc1ccc(S(=O)(=O)c2nc(S(C)(=O)=O)sc2N2CCN(C)CC2)cc1,CC(C)C(=O)N[C@@H](Cc1ccc2c(c1)OCO2)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,C16H21N3O4S3,C31H43N3O5,26,39,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0318,2740755,1501484,Cc1ccc2c(CNCC3(N4CCCC4)COC3)c[nH]c2c1,FC(F)(F)c1cccc(-n2cc(Cn3c4ccccc4c4nc5ccccc5nc43)nn2)c1,C18H25N3O,C24H15F3N6,22,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0319,1147549,1704871,CN1C(=O)/C(=N\NC(=O)c2ccc(Cl)cc2)c2ccccc21,COc1cc(OC)cc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)c2C)c1.Cl.Cl,C16H12ClN3O2,C29H39N5O3.2ClH,22,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0320,892317,117646,COc1ccccc1CNC(=O)CC1C(=O)NCCN1C1Cc2ccccc2C1,CCCCCCOc1nonc1C1=CCCN(C)C1,C23H27N3O3,C14H23N3O2,29,19,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0321,2272164,2592202,Nc1c(C(=O)Nc2ccccc2)sc2nc(-c3cccs3)ccc12,O=C1C2ON(c3ccccc3)C(c3cccc4ccccc34)C2C(=O)N1c1c(Cl)cccc1Cl,C18H13N3OS2,C27H18Cl2N2O3,24,34,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0322,1266190,2292103,O=C(Nc1cccc(Nc2cc3c(=O)[nH][nH]c(=O)c3cc2Cl)c1)c1cccc(Cl)c1,NC(Cc1ccc(Cl)c(-c2ccc(O)cc2)c1)C(=O)O,C21H14Cl2N4O3,C15H14ClNO3,30,20,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0323,1918228,715846,Cc1noc(C)c1CN1CC[C@H]2OCC[C@@]2(C(=O)NCC2CC2)C1.O=C(O)C(F)(F)F,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1,C18H27N3O3.C2HF3O2,C30H31F4N3O3S,31,41,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0324,3235265,671978,CNS(=O)(=O)C[C@H]1CC[C@H](Nc2nc(N)ncc2-c2ccccc2)CC1,c1ccc(Cc2cc[n+](CCCCCCCCCCCC[n+]3ccc(Cc4ccccc4)cc3)cc2)cc1,C18H25N5O2S,C36H46N2,26,38,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0325,2493499,806575,C[C@@H]1N[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@@H](c2cccc(Cl)c2)[C@@H]1N,O=C(O)/C=C\C(=O)NC1CCCCC1,C18H17Cl2N3O,C10H15NO3,24,14,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0326,163509,2450626,COc1ccc([C@@H]2[C@@H](CCCc3ccccc3)S(=O)(=O)N2c2ccccc2)cc1,CC(C)(O)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)C/C(=C\c4cccc(F)c4)C(=O)C(C)(C)[C@@H]3CC[C@]12C,C24H25NO3S,C37H55FO4,29,42,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0327,992017,1614145,COc1nc(N(C)S(=O)(=O)c2ccc(C)cc2)nc(C)c1Br,CC(/C=C/[C@@H]1C[C@]2(CO2)CC(C)(C)O1)=C\C[C@H]1CC[C@@H](NC(=O)/C=C\[C@H](C)OC(N)=O)CC1,C14H16BrN3O3S,C26H40N2O5,22,33,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
chembl_obvious_negative_0328,2356908,1544355,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2c1CSC2,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N[C@@H](Cc1c[nH]cn1)C(=O)NC(CCCCN)C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CS)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@@H](N)CS)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@@H]1C(N)=O)C(C)C,C22H16FN5OS,C146H225N39O44S3,30,232,ChEMBL36 Standard InChI formula/connectivity and registry IDs,False,False,False,False,False
